run,minR,repetition,Module,Packets Sent,SF,TotalEnergyConsumed,TP,X,Y
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4252],1333,10,0.072071578,4,-883.6875038,1866.525938
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4253],1333,10,0.072071578,11,-1147.695457,2114.90983
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4254],1237,11,0.121602048,7,1881.76558,-2214.747985
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4255],1273,11,0.125140992,6,-668.5730334,-2350.800933
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4256],1126,12,0.202932224,11,-426.1229218,-3697.485292
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4257],1089,12,0.196263936,10,1150.398449,3085.842294
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4258],1337,10,0.072287846,13,-766.0411765,2261.400235
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4259],1195,11,0.11747328,3,-2591.246441,1340.30698
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4260],1252,11,0.123076608,11,2714.864701,548.4470586
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4261],1160,12,0.20905984,12,795.1615873,-3450.335258
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4262],1257,11,0.123568128,14,2660.120215,1749.570724
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4263],1119,12,0.201670656,7,-3939.90463,-696.9753229
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4264],1270,11,0.12484608,11,2829.250645,1366.350825
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4265],1391,9,0.041781931,6,1634.710436,228.9536499
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4266],1131,12,0.203833344,10,-2726.002817,2550.812616
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4267],1102,12,0.198606848,4,-3449.645366,-297.953413
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4268],1281,11,0.125927424,11,-1946.780195,2145.942385
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4269],1139,12,0.205275136,5,-4015.987604,-767.6364534
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4270],1120,12,0.20185088,9,-729.9125907,-3485.946924
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4271],1097,12,0.197705728,5,2921.638486,2427.249739
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4272],1161,12,0.209240064,4,-3427.377028,-917.9045403
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4273],1118,12,0.201490432,8,-3126.294724,-1646.320845
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4274],1097,12,0.197705728,2,-1520.733691,2898.035793
