run,minR,repetition,Module,Packets Sent,SFF,TotalEnergyConsumed,TP,X,Y
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[194],526,10,0.094797824,7,2593.196115,2916.315199
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[195],660,10,0.06488064,8,-2493.901179,478.0856954
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[196],566,11,0.102006784,7,-3460.76586,-635.362647
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[197],556,11,0.100204544,3,3029.197861,2655.046553
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[198],723,8,0.021716992,4,1217.692773,1180.201238
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[199],573,11,0.103268352,13,3278.058334,1033.044205
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[200],578,11,0.104169472,11,3256.134709,1397.900746
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[201],710,8,0.021326507,10,1117.896764,-1027.110749
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[202],694,7,0.006700471,4,355.0797469,662.8502219
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[203],549,11,0.098942976,5,1887.150525,2815.134159
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[204],711,8,0.021356544,10,-221.9516572,1762.784471
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[205],575,11,0.1036288,8,1585.237391,-3386.392415
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[206],555,11,0.10002432,4,1204.355938,3788.907087
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[207],706,7,0.006816329,2,-516.0117743,421.70949
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[208],678,8,0.011455488,9,671.0477433,1051.768067
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[209],552,11,0.099483648,13,3348.342872,1913.912844
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[210],590,11,0.10633216,14,1895.348151,3304.410155
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[211],711,8,0.021356544,6,-1721.024031,557.279284
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[212],618,10,0.060751872,8,2934.658597,-425.6174825
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[213],569,11,0.102547456,3,-779.5643858,4102.094064
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[214],603,10,0.059277312,6,138.7688451,-3097.028051
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[215],696,7,0.006719781,2,480.4759244,803.1798179
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[216],644,10,0.063307776,6,-1754.298032,2666.906914
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[217],563,11,0.101466112,13,2988.610026,1621.007666
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[218],636,8,0.034386739,4,1482.061661,-1771.759509
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[219],607,10,0.059670528,7,2134.491787,-2126.802356
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[220],574,11,0.103448576,6,227.3459343,-3594.567986
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[221],666,10,0.065470464,3,-2618.076161,-236.652027
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[222],515,10,0.09281536,5,1343.233714,-3305.3902
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[223],693,8,0.020815872,12,-1327.235996,-1222.910191
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[224],575,11,0.1036288,10,3543.752354,-704.1608875
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[225],615,10,0.06045696,4,-2269.034154,-1206.005418
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[226],566,11,0.102006784,8,242.6914213,3564.299998
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[227],699,8,0.020996096,11,1508.870209,370.1211898
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[228],670,8,0.01132032,8,-932.016565,502.8333765
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[229],597,11,0.107593728,12,2665.897524,2481.725271
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[230],663,8,0.019914752,10,-155.6198422,-1594.660045
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[231],559,11,0.100745216,10,3591.207404,-2044.668035
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[232],567,11,0.102187008,6,3291.578383,2355.70748
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[233],626,10,0.061538304,9,961.2706462,-3038.198633
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[234],544,11,0.098041856,8,-2630.881687,2088.400739
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[235],667,8,0.036062822,2,-2019.705531,792.7881044
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[236],600,11,0.1081344,9,3617.261671,-488.5584388
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[237],578,11,0.104169472,3,38.55025592,3956.946664
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[238],724,7,0.006990117,8,-204.8059063,-447.3672294
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[239],660,8,0.01982464,4,-1730.819727,-228.1336389
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[240],668,8,0.03611689,8,-1194.15476,1667.343183
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[241],540,11,0.09732096,6,2624.232077,-3104.549695
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[242],547,11,0.098582528,2,-3814.867762,396.1052608
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[243],656,10,0.064487424,3,-1678.191152,-1962.282258
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[244],560,11,0.10092544,14,-979.0235164,-3859.487994
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[245],643,8,0.03476521,11,475.8452211,2088.300007
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[246],669,8,0.020094976,13,1225.435274,-1285.536358
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[247],589,10,0.057901056,7,2036.592995,1859.620757
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[248],565,11,0.10182656,7,3129.88109,1584.329027
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[249],684,8,0.020545536,14,-1445.688916,19.73094104
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[250],547,11,0.098582528,7,-1206.4861,-2981.423994
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[251],521,10,0.093896704,12,4017.643335,-354.8147167
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[252],541,11,0.097501184,13,3401.565966,55.42257897
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[253],711,8,0.021356544,6,-1153.963473,934.5167815
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[254],658,10,0.064684032,2,2937.250754,790.4602018
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[255],594,11,0.107053056,7,182.0443325,3979.913934
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[256],556,11,0.100204544,12,-514.9867444,3834.947994
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[257],572,11,0.103088128,5,-3757.832954,1482.325705
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[258],542,11,0.097681408,12,-3585.759553,-1980.676054
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[259],583,11,0.105070592,7,3211.683029,1733.508439
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[260],573,11,0.103268352,2,2674.096525,3296.277184
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[261],532,10,0.095879168,11,2976.662939,1664.824334
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[262],564,11,0.101646336,8,2126.418053,-2548.797561
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[263],561,11,0.101105664,10,2771.367554,-1985.159137
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[264],679,8,0.011472384,5,-863.0486455,842.3126199
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[265],708,8,0.011962368,8,680.3211332,1188.194391
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[266],574,11,0.103448576,14,-3753.306731,1162.044316
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[267],553,11,0.099663872,5,199.1370301,-4176.564124
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[268],685,10,0.06733824,2,1149.990426,2348.126247
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[269],540,11,0.09732096,2,2863.707785,-2936.922812
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[270],659,10,0.064782336,13,1126.726947,-2754.153346
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[271],705,7,0.006806674,11,-234.4710663,171.5422144
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[272],687,8,0.020635648,12,-440.5587998,-1481.6613
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[273],703,9,0.038009242,3,-1094.736786,-2045.48313
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[274],548,11,0.098762752,4,-3291.438105,327.1425901
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[275],654,8,0.035359949,2,2078.018434,745.1003886
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[276],572,11,0.103088128,8,2549.030114,-2833.065866
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[277],646,10,0.063504384,4,-2015.057413,-2471.395213
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[278],752,8,0.022588075,9,856.0155014,-1572.26756
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[279],729,8,0.021897216,13,1648.726864,-285.4889586
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[280],555,11,0.10002432,12,-2294.340283,-2347.686151
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[281],729,7,0.007038391,8,-536.9493618,230.9195784
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[282],566,11,0.102006784,5,-4079.962693,-1071.690991
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[283],621,10,0.061046784,13,515.5509687,-2747.462727
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[284],578,11,0.104169472,7,2641.369399,2409.302424
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[285],662,7,0.006391515,5,20.340939,-764.8209986
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[286],557,11,0.100384768,2,3268.516544,2621.128252
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[287],725,8,0.0122496,8,-698.1922355,-1033.522474
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[288],696,9,0.037630771,10,-1500.480731,1485.168936
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[289],686,9,0.037090099,8,-1601.961669,-1328.604436
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[290],646,8,0.034927411,2,-124.2733595,2001.978637
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[291],656,8,0.006333586,5,-548.5377005,133.4278432
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[292],709,8,0.021296469,2,-1253.678572,-635.2353314
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[293],666,8,0.036008755,9,-409.1373086,-2060.866735
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[294],584,11,0.105250816,13,-3719.906891,1077.214991
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[295],565,11,0.10182656,13,-1487.96871,-3525.077168
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[296],615,11,0.11083776,8,-4123.688507,-370.9939353
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[297],663,8,0.035846554,7,1870.23535,410.9333702
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[298],645,10,0.06340608,9,-2464.424191,-1758.446268
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[299],673,8,0.020215125,8,-798.3794482,1296.411553
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[300],558,11,0.100564992,3,-1757.911803,2975.25802
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[301],622,10,0.061145088,2,-1356.446526,-2514.941413
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[302],565,11,0.10182656,11,4231.412499,-480.0009189
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[303],704,8,0.011894784,14,328.5780452,1138.805662
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[304],740,8,0.022227627,8,783.0728462,-1501.995331
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[305],583,11,0.105070592,11,2594.117892,2838.559366
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[306],656,10,0.064487424,4,-2463.15974,1559.507601
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[307],571,11,0.102907904,13,-3245.251225,2642.494669
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[308],675,8,0.0202752,3,669.3408508,-1573.403676
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[309],612,10,0.060162048,2,-3124.776322,-383.3415035
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[310],659,8,0.019794603,7,-1563.096008,333.0368634
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[311],565,11,0.10182656,8,3639.559344,1676.670562
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[312],747,8,0.012621312,13,1345.95137,-98.38746692
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[313],539,11,0.097140736,6,-2114.671739,3664.867891
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[314],528,10,0.095158272,7,830.0242936,4024.624898
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[315],593,10,0.058294272,9,-2692.477422,270.7929772
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[316],656,10,0.064487424,6,-2723.766002,61.8959188
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[317],635,8,0.034332672,4,324.0283582,1846.274723
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[318],629,10,0.061833216,11,2188.618323,1764.480206
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[319],595,11,0.10723328,3,-4205.82803,442.7482064
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[320],654,8,0.035359949,3,581.7555344,-2172.066879
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[321],667,10,0.065568768,4,-402.7983564,2528.628774
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[322],717,7,0.006922533,12,409.8559525,766.7752486
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[323],614,8,0.033197261,11,-707.1021605,1748.247678
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[324],563,11,0.101466112,11,1012.542755,-3533.098955
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[325],653,8,0.019614379,5,1543.802486,718.7420623
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[326],713,7,0.006883913,2,-237.8182612,170.7360886
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[327],581,11,0.104710144,13,-1570.561383,-3726.28988
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[328],552,11,0.099483648,11,-1707.626937,3790.008859
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[329],580,11,0.10452992,11,3690.331186,-1022.300939
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[330],662,10,0.065077248,7,1121.903275,-2247.773048
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[331],580,11,0.10452992,2,486.407471,-3424.209768
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[332],566,11,0.102006784,7,3213.426163,347.1477763
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[333],670,8,0.036225024,12,2069.906496,-64.28408982
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[334],663,8,0.019914752,5,-1681.053018,-99.63223547
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[335],594,11,0.107053056,11,-3611.209601,-1750.895536
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[336],666,8,0.036008755,3,-1890.451419,113.6307157
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[337],777,8,0.023339008,13,-402.6910631,-1697.672649
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[338],557,11,0.100384768,12,3869.224639,1035.64509
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[339],532,10,0.095879168,5,-2489.144049,2777.907757
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[340],567,11,0.102187008,3,-3934.942081,-126.0362447
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[341],684,8,0.011556864,10,-850.5701422,756.305473
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[342],575,11,0.1036288,9,-2683.849779,2289.69326
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[343],657,8,0.03552215,10,1915.919379,796.6826824
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[344],585,11,0.10543104,8,-4034.087087,-1353.546146
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[345],538,11,0.096960512,5,-4227.049693,-247.6015946
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[346],676,7,0.006526683,6,-498.333507,136.4276443
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[347],611,11,0.110116864,3,2377.385558,-3424.25829
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[348],541,11,0.097501184,6,-3230.197566,1467.981076
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[349],559,11,0.100745216,8,471.7778451,-4144.704516
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[350],578,11,0.104169472,14,2528.946345,-2397.632268
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[351],547,11,0.098582528,8,-3510.769166,-1781.471507
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[352],674,8,0.036441293,13,1306.949993,-1351.588651
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[353],623,10,0.061243392,5,2688.467005,-1053.203084
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[354],591,11,0.106512384,2,-1746.063948,-3401.422956
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[355],611,11,0.110116864,13,3347.755115,-1999.276351
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[356],663,8,0.019914752,13,-968.832999,-1444.07498
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[357],575,11,0.1036288,11,-3964.638003,-599.3858316
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[358],733,8,0.022017365,13,-1542.556257,-791.4705494
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[359],661,10,0.064978944,13,2160.521949,1511.617253
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[360],712,8,0.021386581,2,-1469.862647,980.4424625
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[361],582,11,0.104890368,4,3077.312914,-2253.475212
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[362],561,11,0.101105664,4,2562.736342,-3247.947819
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[363],592,10,0.058195968,4,-2789.712791,457.366876
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[364],678,8,0.036657562,11,1631.551725,946.6607698
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[365],568,11,0.102367232,9,-3459.297261,-2323.064098
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[366],548,11,0.098762752,9,3527.718979,280.7786202
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[367],567,11,0.102187008,13,4048.112534,481.7164507
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[368],569,11,0.102547456,12,3307.102121,-1052.58905
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[369],647,8,0.034981478,11,2339.715796,34.68006386
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[370],631,10,0.062029824,11,-2691.711112,-1618.595095
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[371],622,10,0.061145088,2,2482.43786,-1066.404569
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[372],597,11,0.107593728,2,-2935.405019,-2396.032046
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[373],668,10,0.065667072,3,934.5350997,-2277.209335
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[374],669,8,0.036170957,4,894.7236302,-1639.459431
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[375],641,10,0.063012864,2,-2257.024343,-1914.206279
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[376],551,11,0.099303424,5,-1400.046666,3911.662358
